Jam,Tanggal,Bulan,Tahun,Username,Caption,Link,Like,Komentar,jenisPostingan
10,20,3,2021,shopee_id,Yuhuu Sobat Shopee  Siapa nih yang salah satu wishlistnya antara dua pilihan hadiah di atas   Kalau disuruh pilih mau pilih hadiah yang mana nih Sobat Shopee Yuk langsung aja tulis pilihan kamu SEBANYAKBANYAKNYA di kolom komentar Siapa tau pilihan kamu bisa Shopee jadiin hadiah giveaway  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMn-vL7haA7,11458,10954,giveaway
9,20,3,2021,shopee_id, DISKON SPESIAL HARI INI   Hai Sobat Shopee HARI INI di Shopee 44MegaShoppingDay ada Mega Hobi Olahraga  Otomotif Day  Beli semua produk incaran kamu dan nikmati banyak promo menarik Mulai dari COD Gratis Ongkir RP0 Serba Seribu serta Ingatkan Diskon sd 99  Mantap kan Langsung aja mulai belanja di sini  shopeecoid44  Komen MAU kalau kamu mau dapetin promo tambahan ShopeeID,https://www.instagram.com/p/CMn3yMZhtVf,4442,363,Others
19,19,3,2021,shopee_id, SAATNYA KUIS HEBOH SHOPEE   Sobat Shopee sekarang saatnya untuk KuHePee alias Kuis Heboh Shopee  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja ikutan kuis ini dengan memilih warna dari Samsung Galaxy S21 favorit kamu Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu SEBANYAKBANYAKNYA dengan hashtag KuHePee 4 Periode giveaway berlangsung hingga 21 Maret 2021 1200 WIB 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang untuk memenangkan Samsung Galaxy A10s 6 KuHePee akan diumumkan pada tanggal 21 Maret 2021  Yuk langsung aja jawab sebanyakbanyaknya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMmZUIdJnuZ,24603,76431,giveaway
16,19,3,2021,shopee_id,Halo Sobat Shopee Yuk nikmati DISKON ONGKIR 50 untuk seluruh pengiriman dari Jawa ke Luar Jawa dengan Jasa Kirim Hemat Kamu akan dapat DISKON ONGKIR 50 secara otomatis saat checkout Jangan lupa pakai juga Voucher Gratis Ongkir biar belanja semakin HEMAT ya Ayo belanja sekarang  shopeecoidmdiskonongkir50 ShopeeID,https://www.instagram.com/p/CMmHfs_Jv3Y,4989,714,Others
15,19,3,2021,shopee_id,Sobat Shopee Waktunya Shopee kasih kamu tantangan di game Cerdas Cermat  Coba kamu baca soal di atas kirakira ringgit adalah mata uang dari negara mana ya  Yuk yang bisa langsung aja TAP 2X dan tulis jawaban kamu SEBANYAKBANYAKNYA di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMmA3WWh774,9806,11951,Others
15,19,3,2021,shopee_id,Hai Sobat Shopee ingin pilih jasa kirim favoritmu Tetap bisa Kamu tetap dapat memilih jasa kirim yang kamu inginkan dalam 1 jam setelah pesanan berubah menjadi Sedang Dikemas dan sebelum Penjual memproses pesanan kamu Perubahan jasa kirim hanya dapat dilakukan 1 kali ya Tenang aja tidak ada penambahan atau pengurangan dana pada Pembeli maupun Penjual saat mengubah jasa kirim Yuk baca info selanjutnya di sini  shopeecoidmedukasijasakirim ShopeeID,https://www.instagram.com/p/CMl9ReDBUzN,5471,934,Others
14,19,3,2021,shopee_id,Yuhuu Sobat Shopee Shopee punya kumpulan hadiah berdasarkan zodiak nih  Wah kerenkeren banget kan hadiahnya Kalau kamu zodiaknya apa nih Sobat Shopee  Yuk langsung aja tulis hadiah apa yang kamu dapat SEBANYAKBANYAKNYA di kolom komentar Tunggu kejutan dari Shopee ya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMl4zeVh9Hh,6420,4289,Others
14,19,3,2021,shopee_id, DUKUNG UMKM DENGAN BELI PRODUK LOKAL   Hai Sobat Shopee Mari kita dukung UMKM dengan beli produk lokal  Yuk langsung aja belanja sekarang juga dan dapatkan DISKON sd 80 dari 800 Brand Terlaris  Mantap banget kan Langsung aja belanja dan nikmati promonya di sini  shopeecoidmbanggabuatanindonesia  Yuk tulis di kolom komentar brand lokal favorit kamu ShopeeID,https://www.instagram.com/p/CMl1U6mBEIq,3802,183,Others
12,19,3,2021,shopee_id, SAATNYA KUIS HEBOH SHOPEE SPESIAL DARI SAMSUNG  Sobat Shopee sekarang saatnya untuk KuHePee spesial dari SAMSUNG  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja ikutan kuis ini dengan LENGKAPI KATA Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu SEBANYAKBANYAKNYA dengan hashtag KuHePee GalaxyA52 4 Periode giveaway berlangsung hingga 21 Maret 2021 1200 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang untuk memenangkan SAMSUNG GALAXY A52 6 KuHePee akan diumumkan pada tanggal 21 Maret 2021  Yuk langsung aja jawab sebanyakbanyaknya di kolom komentar  ShopeeID ShopeeDariRumah GalaxyA52 AwesomeWorld,https://www.instagram.com/p/CMltke2hXx_,22800,139572,giveaway
11,19,3,2021,shopee_id,PROMO SPESIAL HARI INI   Hai Sobat Shopee HARI INI kamu bisa belanja sepuasanya dengan berbagai macam promo loh Mulai dari GRATIS ONGKIR SEINDONESIA dengan menggunakan  Partner Resmi Logistik Shopee JT Express hingga DISKON SPESIAL untuk pengguna Bank BCA  TMRW Geser ke kiri untu informasi lebih lanjut atau cek di sini  shopeecoid44  Komen MAU kalau kamu mau dapetin DISKON tambahan ShopeeID,https://www.instagram.com/p/CMll4PBhDT3,5056,747,Others
11,19,3,2021,shopee_id, HUJAN HADIAH DI SHOPEE   Sobat Shopee Mau dapetin hadiah GRATIS dari Shopee Yuk langsung aja follow dan ikutan GIVEAWAY spesial dari shopeebarokah shopeeformen shopeekpop shopeebeauty_id shopeemoms_id shopeefashion_id SEKARANG JUGA Ada BANYAK BANGET hadiah yang menantimu  Komen SHOPEE kalau kamu siap dapetin hadiah GRATIS ShopeeID,https://www.instagram.com/p/CMliWX2BV90,6797,3105,giveaway
10,19,3,2021,shopee_id,Sobat Shopee kali ini ada pantun gombal spesial dari Moonbyul  Solar nih  Moonbyul katanya sampe meriang nih udah gak sabar ketemu MOOMOO Indonesia Untuk itu jangan lupa saksikan TV SHOW Shopee 44 Mega Shopping Day bersama MAMAMOO Minggu 4 April pukul 1900 WIB LIVE di RCTI Indosiar Shopee Live  Youtube Shopee Indonesia  Pasang fitur INGATKAN SAYA sekarang juga untuk informasi selanjutnya ya  shopeecoidTVshowMamamoo   Yuk tulis di kolom komentar apa lagu MAMAMOO favoritmu ShopeeID 44MegaShoppingDay,https://www.instagram.com/p/CMlegrehdcy,4205,182,Others
9,19,3,2021,shopee_id,Yuhuu Sobat Shopee Shopee punya tiga pilihan HADIAH menarik nih buat kamu  Pasti kamu mau dong kalau bisa dapetin HADIAH dari Shopee  Yuk yang mau langsung aja TAP 2X pada HADIAH favorit kamu dan tulis di kolom komentar SEBANYAKBANYAKNYA supaya Shopee tau Siapsiap tunggu kejutan dari Shopee ya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMlYN4Vhwy8,16979,21644,Others
9,19,3,2021,shopee_id, SUPER BRAND DAY ENESIS   Hai Sobat Shopee HARI INI di Shopee ada Super Brand Day ENESIS  Beli semua produk ENESIS favoritmu dan dapatkan DISKON sd 90  GRATIS ONGKIR Rp0 Spesial hari ini belanja min 50RB kamu bisa dapetin hadiah GRATIS lho Makin lengkap karena ada spesial bundle DISKON sd 60  Tunggu apa lagi Lamgsung aja belanja sekarang juga karena kalau kamu jadi TOP SPENDER kamu bisa menangkan Samsung Galaxy Note 20 Emas 5 gram dan hadiah menarik lainnya Untuk informasi lebih lanjut cek di sini  shopeecoidsuperbrandday  Komen SIAP buat kamu yang siap belanja dan jadi TOP SPENDER ShopeeID,https://www.instagram.com/p/CMlTE3QBHUj,4161,334,Others
14,18,3,2021,shopee_id, SAATNYA KUIS HEBOH SHOPEE SPESIAL DARI OONTZ  Sobat Shopee sekarang saatnya untuk KuHePee spesial dari OONTZ  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja ikutan kuis ini dengan menghitung speaker OONTZ Angle 3 Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 WAJIB FOLLOW Oontz official Shop di Shopee  shopeecoidoontzofficialshop 3 LIKE postingan ini 4 Tulis jawaban kamu SEBANYAKBANYAKNYA dengan hashtag KuHePee 5 Periode giveaway berlangsung hingga 21 Maret 2021 1200 6 Satu orang akan kami pilih secara acak untuk menjadi pemenang untuk memenangkan Realme C15 7 KuHePee akan diumumkan pada tanggal 21 Maret 2021  Yuk langsung aja jawab sebanyakbanyaknya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMjQmpSBxgz,13427,32959,giveaway
12,18,3,2021,shopee_id,Yuhuu Sobat Shopee Jangan lewatkan segmen spesial Shopee di HUT ANTV pada tanggal 20 Maret pukul 2130 WIB di ANTV  Bakal banyak keseruannya loh Mulai dari Flash Sale serba seribu untuk berbagai item menarik hingga mainkan Shopee Tangkap karena ada hadiah total 50 JUTA dan juga Samsung Galaxy A51 Bakal ada penampilan spesial dari Vicky Prasetyo  Kalina Ocktaranny bersama dengan host Uya Kuya  Mau tau selengkapnya Langsung aja ke sini  shopeecoidmshopeehutantv2021   ShopeeID,https://www.instagram.com/p/CMjI0FAHphV,3338,1,Others
12,18,3,2021,shopee_id,Hai Sobat Shopee Shopee punya mesin capit hadiah nih  Hayo kalau Shopee kasih kamu satu kali kesempatan kamu mau capit hadiah yang mana A B atau C  Yuk langsung aja tulis pilihan kamu SEBANYAKBANYAKNYA di kolom komentar Siapa tau besok pilihan hadiah kamu bisa Shopee kirimin buat kamu  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMjC1PThvEX,10362,23718,Others
11,18,3,2021,shopee_id, SMARTPHONE DENGAN AWESOME CAMERA   Sobat Shopee Tau kah kamu tentang Samsung Galaxy A52 smartphone terbaru dari Samsung Smartphone ini dilengkapi dengan 64MP Quad Camera Optical Image Stabilization baterai yang lebih tahan lama dan pastinya tahan air dengan IP67 Water Resitant  Mantap kan Dapatkan smartphone nya Exclusive di Shopee di sini  shopeecoidmsamsunggalaxya52  Komen MAU kalo kamu mau giveaway Samsung Galaxy A52 dari Shopee ShopeeID GalaxyA52 AwesomeWorld,https://www.instagram.com/p/CMi79QRBEeu,7234,6720,giveaway
10,18,3,2021,shopee_id,Yuhuu Sobat Shopee Shopee punya tantangan seputar peta Indonesia nih buat kamu  Sebutkan nama kota di Indonesia yang berawalan dengan huruf S Gampang banget dong Shopee yakin kamu pasti bisa  Yuk kalau gitu langsung aja tulis jawaban kamu SEBANYAKBANYAKNYA di kolom komentar Siapsiap Shopee udah siapin hadiah lho buat kamu yang berhasil nemuin paling banyak  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMi1Ez9htbz,10844,6295,Others
9,18,3,2021,shopee_id, SHOPEE LIVE DAY   Sobat Shopee HARI INI di 44MegaShoppingDay ada Shopee Live Day  Tonton Shopee Live hari ini karena ada Spesial Live Sale DISKON sd 90 dan GIVEAWAY JUTAAN  Mantap banget kan Langsung aja mulai nonton di sini  shopeecoid44  Komen SIAP kalo kamu udah siap untuk ikutan giveawaynya ShopeeID,https://www.instagram.com/p/CMiuMlxB_db,4527,512,giveaway
15,17,3,2021,shopee_id, SAATNYA KUIS HEBOH SHOPEE   Sobat Shopee sekarang saatnya untuk KuHePee alias Kuis Heboh Shopee  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja ikutan kuis ini dengan menebak bayangan Choki yang tepat Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu SEBANYAKBANYAKNYA dengan hashtag KuHePee 4 Periode giveaway berlangsung hingga 19 Maret 2021 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang untuk memenangkan Xiaomi Redmi 9C 6 KuHePee akan diumumkan pada tanggal 21 Maret 2021  Yuk langsung aja jawab sebanyakbanyaknya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMgypiGB3X0,21259,68624,giveaway
14,17,3,2021,shopee_id,Yuhuu Sobat Shopee Ada pantun gombal spesial nih dari Wheein  Hwasa  Pasti jadi degdegan deh hati kamu  Jangan lupa saksikan TV SHOW Shopee 44 Mega Shopping Day bersama MAMAMOO Hari Minggu 4 April 2021 LIVE di RCTI Indosiar Shopee Live  Youtube Shopee Indonesia  Tentunya bakal ada penampilan spesial dari MAMAMOO khusus untuk Sobat Shopee  MOOMOO Indonesia Biar gak ketinggalan langsung aja yuk pasang fitur INGATKAN SAYA di aplikasi Shopee kamu sekarang  shopeecoidTVshowMamamoo  Komen DAEBAK kalau kamu udah gak sabar buat nonton penampilan spesial MAMAMOO ShopeeID 44MegaShoppingDay,https://www.instagram.com/p/CMgr1Z9BiDk,5206,495,Others
13,17,3,2021,shopee_id,Hai Sobat Shopee Wah siapa sih yang ga suka sama yang namanya gorengan Pasti kamu suka kan  Shopee mau tau dong kamu tim yang mana nih kalau makan gorengan A B C atau D  Yuk kalau gitu langsung aja tulis jawaban kamu SEBANYAKBANYAKNYA ya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMgoTDvh23w,7027,3555,Others
13,17,3,2021,shopee_id, DISKON SPESIAL HARI INI   Sobat Shopee HARI INI di 44MegaShoppingDay kamu bisa belanja dengan DISKON spesial loh dari ERIGO ROUGHNECK dan EDWIN  Mantap kan Langsung aja nikmati diskonnya di sini  shopeecoid44  Komen MANTAP kalau kamu udah ga sabar untuk dapetin DISKON ShopeeID,https://www.instagram.com/p/CMgk40ohwCG,4573,474,Others
12,17,3,2021,shopee_id, KUIS SPESIAL DARI FEIRA INDONESIA   Sobat Shopee sekarang saatnya untuk KuHePee alias Kuis Heboh Shopee  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja SUSUN PUZZLE dan komen jawaban yang benar sebanyakbanyaknya Gampang banget kan  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 FOLLOW Feira Indonesia Official Shopee di aplikasi Shopee httpsshopeecoidfeiraindonesia 2 LIKE postingan ini 3 Tulis jawaban kamu SEBANYAKBANYAKNYA dengan hashtag KuHePee 4 Periode giveaway berlangsung hingga 20 Maret 2021 1200 WIB 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang untuk memenangkan Samsung A02s 6 KuHePee akan diumumkan pada tanggal 21 Maret 2021  Yuk langsung aja jawab sebanyakbanyaknya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMgebvVBo5O,14040,42305,giveaway
10,17,3,2021,shopee_id, KOMPUTER  GAMING DEALS   Yuhuu Sobat Shopee Untuk kamu yang lagi cari perlengkapan komputer dan gaming pas banget nih HARI INI ada ShopeeMegaElektronikDeals untuk segala kebutuhan komputer kamu  Kamu bisa dapetin berbagai peralatan dari berbagai merek dengan promo GRATIS ONGKIR XTRA dan MURAH LEBAY  DISKON 10RB Mantap banget kan Yuk Langsung aja nikmati promo spesial ini di sini  shopeecoidmegaelektronikdeal  Komen SIAP kalau kamu siap buat belanja dan dapetin promo tambahan dari Shopee ShopeeID,https://www.instagram.com/p/CMgWWu1hLoS,4230,446,Others
10,17,3,2021,shopee_id,Yuhuu Sobat Shopee Siapa nih yang mau kalau bisa dapet barang baru dari Shopee  Pas banget Shopee punya dua pilihan HADIAH nih buat kamu Hayo kamu mau pilih yang mana A atau B  Yuk langsung aja tulis pilihan kamu SEBANYAKBANYAKNYA di kolom komentar Siapa tau besok pilihan HADIAH kamu bisa Shopee kirimin besok  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMgRhO5hPNJ,11510,29949,Others
9,17,3,2021,shopee_id,Yuhuu Sobat Shopee Jangan lewatkan untuk belanja di Shopee 44 Mega Shopping Day mulai 8 Maret  4 April hanya di Shopee  Belanja sepuasnya tanpa perlu khawatir karena kamu bisa nikmati promo spesial seperti COD Gratis Ongkir 0 Rupiah Serba Seribu hingga Ingatkan Diskon sampai dengan 99  Tunggu apa lagi Langsung aja belanja dan nikmati promonya sekarang juga di sini shopeecoidm44  ShopeeID 44MegaShoppingDay,https://www.instagram.com/p/CMgJdYxB_Dj,3268,0,Others
16,16,3,2021,shopee_id,Sobat Shopee Shopee mau test pengetahuan umum nih ke kamu  Coba kamu lihat gambar di atas kirakira mobil di atas berasal dari daerah mana ya  Pasti tau dong Yuk yang udah tau langsubg aja tulis jawaban kamu SEBANYAKBANYAKNYA di kolom komentar  Yang benar tunggu kejutan dari Shopee ya ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMeUwICh-IZ,13555,13722,Others
15,16,3,2021,shopee_id,Sobat Shopee Udah siap untuk Xiaomi Mi 11 Smartphone dengan Qualcomm Chipset terkuat display yang sangat jernih dan kamera cinematography terbaik  Jangan sampai ketinggalan Launch Premierenya MALAM INI pukul 1930 WIB Jangan lupa untuk pasang fitur Ingatkan Saya agar kamu ga ketinggalan launch eventnya di sini  shopeecoidmxiaomimi11  Komen MANTUL kalo kamu mau Shopee Giveaway smartphone Xiaomi Mi 11 ShopeeID,https://www.instagram.com/p/CMeN41ZBMdR,5826,1941,giveaway
14,16,3,2021,shopee_id,Hai Sobat Shopee Ada pilihan HADIAH handphone edisi Samsung nih buat kamu  Kalau disuruh pilih kamu pilih yang mana nih A B atau C Sobat Shopee  Yuk langsung aja TAP 2X dan tulis pilihan kamu SEBANYAKBANYAKNYA di koko kometar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMeG_wkhiWL,11025,22391,Others
13,16,3,2021,shopee_id, PROMO PRODUK KECANTIKAN   Yuhuu Sobat Shopee Lagi cari make up  skincare Pas banget nih HARI INI di 44MegaShoppingDay kamu bisa belanja dan dapetin DISKON SPESIAL dari brand ternama Mulai dari MAKEOVER EMINA hingga LOREAL  Menarik banget kan Untuk informasi lebih lanjut cek di sini  shopeecoid44  Komen MANTAP kalau kamu udah siap belanja HARI INI ShopeeID,https://www.instagram.com/p/CMeAJGih0-p,5047,521,Others
12,16,3,2021,shopee_id,Sobat Shopee Ada tantangan nih buat kamu yang hobi kulineran  Wah kamu pasti tau dong sama makanqn di atas Enak banget ya Hayo jadi pada lapar ya  Yuk langsung aja tulis jawaban kamu SEBANYAKBANYAKNYA di kolom komentar Siapsiap yang benar Shopee punya kejutan  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMd5SHHhMW2,8897,8337,Others
11,16,3,2021,shopee_id, PRODUK KECANTIKAN TERMURAH   Sobat Shopee HARI INI ada Paragon Brand Day Tampil cantik dengan produk kecantikan favoritmu dan dapatkan DISKON hingga 75 Belanja makin asik karena ada Extra Deals Setiap 3 Jam loh  Tunggu apa lagi  Yuk mulai belanja di sini  shopeecoidmbrandday  Komen SHOPEE kalo kamu udah ga sabar untuk belanja produk kecantikan favoritmu ShopeeID,https://www.instagram.com/p/CMdycjKBRRV,4089,381,Others
10,16,3,2021,shopee_id,Yuhuu Sobat Shopee Siapa nih yang suka banget bacain zodiak Sama dong  Shopee bisa baca peruntungan zodiak kamu lho di bulan ini apalagi berhubungan sama HADIAH apa yang bisa kamu dapetib  Yuk kalau gitu langsung aja tulis zodiak kamu SEBANYAKBANYAKNYA di kolom komentar Siapsiap Shopee punya banyak kejutan untuk kamu  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMds65chmbX,12455,4761,Others
9,16,3,2021,shopee_id, BELANJA BULANAN MAKIN HEMAT   Sobat Shopee HARI INI di 44MegaShoppingDay ada Mega Supermarket Day  Belanja semua kebutuhan kamu sekarang juga karena ada DISKON sd 90 Banyak promo lainnya juga loh seperti COD Gratis Ongkir RP0 Serba Seribu serta Ingatkan Diskon sd 99  Mantap kan Langsung aja mulai belanja di sini  shopeecoid44  Komen MAU kalo kamu mau dapat promo tamabahan ShopeeID,https://www.instagram.com/p/CMdksZ4BvSm,4342,297,Others
15,15,3,2021,shopee_id, SAATNYA KUIS HEBOH SHOPEE   Sobat Shopee sekarang saatnya untuk KuHePee alias Kuis Heboh Shopee  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja ikutan kuis ini dengan komen MAU sebanyakbanyaknya Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu SEBANYAKBANYAKNYA dengan hashtag KuHePee 4 Periode giveaway berlangsung hingga 17 Maret 2021 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang untuk memenangkan Samsung Galaxy A10s 6 KuHePee akan diumumkan pada tanggal 21 Maret 2021  Yuk langsung aja jawab sebanyakbanyaknya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMbp14TB4yp,37157,194760,giveaway
11,15,3,2021,shopee_id,Yuhuu Sobat Shopee Ada kabar gembira nih buat kamu  MOOMOO Indonesia   MAMAMOO akan tampil di TV SHOW Shopee lho  Nantikan TV SHOW Shopee 44 Mega Shopping Day bersama MAMAMOO Minggu 4 April pukul 1900 WIB LIVE di RCTI Indosiar Shopee Live  Youtube Shopee Indonesia  Yuk langsung aja pasang fitur INGATKAN SAYA di aplikasi Shopee sekarang juga dan nantikan penampilan spesial dari MAMAMOO  Untuk informasi lebih lanjut cek di sini  shopeecoidTVshowMamamoo  Yuk tulis di kolom komentar siapa member favoritmu di MAMAMOO ShopeeID 44MegaShoppingDay,https://www.instagram.com/p/CMbSr9LB2v2,14018,1255,Others
10,15,3,2021,shopee_id,Sobat Shopee Siapa nih yang masa kecilnya ditemenin sama tiga permainan tradisional khas INDONESIA di atas  Pastinya seru banget dan bikin kangen Nah Shopee mau tau nih dari tiga jenis mainan tradisional di atas yang mana sih favorit kamu  Yuk langsung aja tulis pilihan kamu SEBANYAKBANYAKNYA di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMbL7aPhQPr,11230,4146,Others
10,15,3,2021,shopee_id, SEMUA PRODUK SERBA SERIBU   Hai Sobat Shopee HARI INI di 44MegaShoppingDay ada SERBA SERIBU DAY  Belanja sekarang juga dan nikmati banyak promo menarik Mulai dari Semua Serba Seribu Ekstra Gratis Ongkir hingga Ekstra Diskon 50 Mantep banget kan Langsung aja belanja dan nikmati promonya di sini  shopeecoid44  Yuk tulis di kolom komentar produk apa yang mau kamu dapetin hanya dengan SERIBU RUPIAH  ShopeeID,https://www.instagram.com/p/CMbGxJvBEKl,4752,264,Others
9,15,3,2021,shopee_id,Sobat Shopee udah hari Senin aja nih  Biar semangat kita main game dulu yuk Kirakira kamu tau gak sih benda apa yang Choki butuhkan saat ini  Kalau kamu udah tau langsung aja TAP 2X dan tulis jawaban kamu SEBANYAKBANYAKNYA di kolom komentar ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMbDSNeBNvq,9763,9144,Others
9,15,3,2021,shopee_id,Hai Sobat Shopee Mulai tanggal 8 Maret  4 April ada Shopee 44 Mega Shopping Day spesial untukmu  Belanja makin hemat karena kamu bisa nikmati promo heboh seperti COD Gratis Ongkir 0 Rupiah Serba Seribu hingga Ingatkan Diskon sampai dengan 99  Menarik banget kan Yuk langsung aja belanja sekarang juga di sinishopeecoidm44  ShopeeID 44MegaShoppingDay,https://www.instagram.com/p/CMa_yxxBTYE,3128,0,Others
14,14,3,2021,shopee_id,Yuhuu Sobat Shopee Ini yang paling ditunggutunggu Pengumuman pemenang mingguan KuHePee   Berikut nama pemenang dan hadiahnya  1 8 Maret Lengkapi Puzzle SBD LOREAL Hadiah Redmi 8 bayubn30  2 8 Maret Lengkapi Kata Hadiah Realme C11 windaayuni15  3 8 Maret KuHePee Spesial Barry M Hadiah Samsung Galaxy A02s nuzela_02  4 9 Maret Komen Mau Hadiah iPhone 12 Mini a_taya05  5 10 Maret Pilih Bayangan yang Tepat Hadiah Realme C11 verravey  6 11 Maret KuHePee Spesial SoundPEATS Hadiah Realme C15 niott21_  7 12 Maret Pilih Hadiah  Hadiah Realme C11 julfial  Untuk para pemenang akan kami hubungi segera Kami tunggu data kamu paling lambat 22 Maret ya Terima kasih untuk semua yang udah berpartisipasi Buat kamu yang belum beruntung jangan sedih karena masih banyak hadiah menarik yang menunggu kamu ShopeeID,https://www.instagram.com/p/CMZDCX6BcQB,7118,1106,Others
13,14,3,2021,shopee_id,Yuhuu Sobat Shopee Ayo ngaku siapa yang mau kalau Shopee kasih hadiah Motor Impian  Pasti mau dong Nah sekarang main game dulu yuk  Kirakira dadu mana nih yang tepat agar Choki bisa sampai ke Motor Impian Langsung aja tulis jawaban kamu di kolom komentar dan tunggu kejutan dari Shopee ya ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMY2fgAhHaA,9040,9805,Others
12,14,3,2021,shopee_id,Yuhuu Sobat Shopee Ada pilihan rok cantik nih buat kamu dari shopeefashion_id  Cantik dan pastinya modis banget ya Kirakira kalau disuruh pilih kamu pilih yang mana nih A atau B Langsung tulis pilihan kamu SEBANYAKBANYAKNYA ya di kolom komentar   Yuk buat kamu yang gak mau ketinggalan sama konten menarik dan informasi seputar trend fashion terbaru jangan lupa FOLLOW akun Instagram shopeefashion_id ya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMYvpN_B2w2,5873,1879,Others
11,14,3,2021,shopee_id, BELI SAYUR CASHBACK 100   Sobat Shopee ada kabar gembira nih untuk kamu yang tinggal di Jakarta Kamu bisa beli sayur dan buah di Shopee Segar dengan promo spesial yaitu CASHBACK 100 dan pesanan diantar sampai rumah lho  Menarik banget kan promonya Yuk cek promo selengkapnya di  httpsshopeecoidmshopeesegarbuah  Komen MAU kalau kamu mau dapetin voucher belanja di Shopee Segar dari Shopee ya  ShopeeID,https://www.instagram.com/p/CMYo1fFh87r,4313,307,Others
10,14,3,2021,shopee_id,Selamat merayakan Hari Raya Nyepi Tahun Baru Saka 1943 Semoga hidup kita selalu dilimpahkan oleh kabaikan dan kedamaian selalu menyertai kita  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMYh4WEhhoC,4964,100,Others
9,14,3,2021,shopee_id, ELEKTRONIK KANTOR DEALS   Yuhuu Sobat Shopee Buat kamu yang lagi cari peralatan elektronik kantor pas banget nih HARI INI ada ShopeeMegaElektronikDeals untuk peralatan kantor  Kamu bisa dapetin berbagai peralatan elektronik kantor dari berbagai merek dengan promo GRATIS ONGKIR XTRA dan MURAH LEBAY  DISKON 10RB Mantap banget kan Yuk Langsung aja nikmati promo spesial ini di sini  shopeecoidmegaelektronikdeal  Komen SIAP kalau kamu siap buat belanja dan dapetin promo tambahan dari Shopee ShopeeID,https://www.instagram.com/p/CMYbBv8BHj_,4340,325,Others
14,13,3,2021,shopee_id,Hai Sobat Shopee Shopee punya tebakan nih buat kamu  Kamu yang hobi belanja pasti tau dong warna dari kotak Shopee Kirakira mana nih kombinasi warna yang tepat  Yuk yang tau langsung aja TAP 2X dan tulis jawaban kamu sebanyakbanyaknya di kolom komentar Siapsiap yang benar bisa dapet hadiah dari Shopee  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CMWYm3iBGe7,9787,8875,Others
