Jam,Tanggal,Bulan,Tahun,Username,Caption,Link,Like,Komentar,jenisPostingan
11,7,2,2021,shopee_id,Yuhuu Sobat Shopee Kangen siapa tuh Berani mention orang yang kamu kangenin di kolom komentar nggak nih  Kirakira Valentine tahun ini mau kasih kejutan apa ke Doi Nantikan kejutan penawaran Shopee Valentines Special Deals spesial untukmu ya   Yuk langsung aja mention 1 orang yang sedang kamu kangenin sekarang juga di kolom komentar dan tunggu kejutan dari Shopee  ShopeeID ShopeeValentinesSpecialDeals UngkapkanCintadenganShopee ValentinesDay,https://www.instagram.com/p/CK-jgIgBVwW,6151,961,Others
9,7,2,2021,shopee_id,Sobat Shopee Buat kamu yang suka pake celana cargo yuk merapat  Berikut ini adalah tiga cara buat styling celana cargo pilihan shopeeformen Keren banget deh pokoknya Langsung aja swipe ke kiri dan komen gaya mana yang kamu banget   Untuk kamu yang mau cari informasi seputar hobi dan kebutuhan pria jangan lupa FOLLOW Instagram shopeeformen yaa supaya gak kelewatan sama konten seru dan menarik lainnya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CK-TR_XB2uT,5982,137,Others
14,6,2,2021,shopee_id,Yuhuu Sobat Shopee Siapa nih yang setiap hari gak pernah absen buat skincarean  Pas banget soalnya Shopee punya tiga pilihan serum untuk wajah berjerawat Kirakira yang mana nih favoritmu Langsung aja jawab di kolom komentar sebanyakbanyaknya ya   Yuk buat kamu yang cari informasi seputar produk BEAUTY langsung aja FOLLOW Instagram shopeebeauty_id  supaya kamu gak kelewatan sama kontenkonten kecantikan menarik lainnya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CK8RVhnLAjI,6447,803,Others
11,6,2,2021,shopee_id, APPLE FLAGSHIP HADIR DI INDONESIA   Sobat Shopee Kabar gembira sekarang kamu bisa temukan produk Apple favoritmu di Apple Flagship Store Udah pasti barangnya resmi  original Serta bisa kamu cicil 0 dan GRATIS PENGIRIMAN Untuk informasi lebih lanjut langsung cek di sini  shopeecoidappleflagship  Komen SIAP kalau kamu udah siap untuk miliki produk Apple ShopeeID,https://www.instagram.com/p/CK8BOMJLCb7,5845,1239,Others
9,6,2,2021,shopee_id,Yuhuu Sobat Shopee Udah makan belum Shopee punya gambar makanan yang bisa otomatis kecium nih aromanya  Hayo jadi pada laper juga kan Menurut kamu makanan paling harum yang mana nih mie goreng instan nasi goreng atau kue coklat  Yuk langsung aja tulis pilihan kamu SEBANYAKBANYAKNYA ya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CK7zhgYL-lG,7732,3310,Others
15,5,2,2021,shopee_id, SAATNYA KUIS HEBOH SHOPEE   Sobat Shopee sekarang saatnya untuk KuHePee alias Kuis Heboh Shopee  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja SEIMBANGKAN EMAS 5 GRAM dengan berat yang sesuai Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu SEBANYAKBANYAKNYA dengan hashtag KuHePee 4 Periode giveaway berlangsung hingga 7 Februari 2021 1200 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang untuk memenangkan Samsung Galaxy A10s 6 KuHePee akan diumumkan pada tanggal 7 Februari 2021  Yuk langsung aja jawab sebanyakbanyaknya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CK5y5qXBGQu,24501,63576,giveaway
14,5,2,2021,shopee_id, HUJAN HADIAH DI SHOPEE   Sobat Shopee Mau dapat hadiah GRATIS Yuk langsung aja follow dan ikutan GIVEAWAY spesial dari shopeebarokah shopeeformen shopeekpop shopeebeauty_id shopeemoms_id shopeefashion_id SEKARANG JUGA Ada banyak banget hadiah yang menantimu ShopeeID,https://www.instagram.com/p/CK5tyECh9in,5936,657,giveaway
13,5,2,2021,shopee_id, KUIS SPESIAL DARI NUTRIMART   Sobat Shopee sekarang saatnya untuk KuHePee alias Kuis Heboh Shopee  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja ikut kuis ini dengan MELENGKAPI KATA diatas Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu SEBANYAKBANYAKNYA dengan hashtag KuHePee 4 Periode giveaway berlangsung hingga 7 Februari 2021 1200 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang untuk memenangkan Samsung A31 6 KuHePee akan diumumkan pada tanggal 7 Februari 2021  Yuk langsung aja jawab sebanyakbanyaknya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CK5lKR7BMQk,12198,61031,giveaway
12,5,2,2021,shopee_id, LIKE FACEBOOK SHOPEE DAPAT SMARTPHONE   Sobat Shopee Udah Like Facebook Fan Page Shopee Indonesia belum Langsung aja LIKE sekarang juga agar bisa dapatin smartphone gratis dari Shopee  Yuk langsung aja like dan tunggu kejutannya  facebookcomShopeeID  Komen SIAP kalau kamu udah LIKE dan mau dapatkan Oppo A11k Gratis ShopeeID,https://www.instagram.com/p/CK5eQylBAwm,8197,2950,Others
11,5,2,2021,shopee_id, FLASH SALE PRODUK TERNAMA   Sobat Shopee Jangan sampai kelewatan Mall Flash Sale di Shopee Setiap harinya kamu bisa belanja berbagai produk branded mulai dari RP99  Mantap kan Yuk langsung kesini dan belanja sepuasmu  shopeecoidbrand_sale  Yuk tulis di kolom komentar produk apa yang sedang kamu incar ShopeeID,https://www.instagram.com/p/CK5XrXEhXDK,4608,186,Others
10,5,2,2021,shopee_id,Yuhuu Sobat Shopee Shopee punya pertanyaan nih buat kamu  Coba kamu lihat gambar di atas kamu tau gak kirakira ketiga makanan di atas berasal dari daerah mana  Hayo jadi pada laper ya  Yuk yang tau langsung aja TAP 2X dan tulis jawaban kamu SEBANYAKBANYAKNYA di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CK5RzMerbbI,12140,3622,Others
9,5,2,2021,shopee_id, DISKON SD 88 DARI NUTRIMART   Sobat Shopee Hari ini ada Super Brand Day NUTRIMART  Beli produk NUTRIMART sekarang juga dan dapatkan DISKON sd 88 Kamu juga bisa dapatkan hadiah menarik loh kalau belanja Min100RB Ada Exclusive Launch Tropicana Slim Korean Garlic Butter Cookies juga Jangan sampai ketinggalan langsung aja belanja di sini  shopeecoidmsuperbrandday  Komen MAU kalau kamu mau dapetin promo tambahan ShopeeID,https://www.instagram.com/p/CK5LN3_hjAT,4983,218,Others
16,4,2,2021,shopee_id,Sobat Shopee  Coba kamu perhatiin gambar di atas baikbaik kirakira dari pengamatan kamu ada berapakah jumlah barang elektronik yang kamu lihat  Yuk yang tau langsung aja TAP 2X dan tulis jawaban kamu SEBANYAKBANYAKNYA di kolom komentar Siapsiap Shopee masih punya banyak kejutan lho buat kamu  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CK3VNhCB5uS,12638,6474,Others
13,4,2,2021,shopee_id, IMLEK SALE DIMULAI   Sobat Shopee HARI INI ShopeeImlekSale resmi dimulai Dapatkan berbagai produk di Shopee dengan Harga Hoki 88RB serta Flash Sale Serba 88  Ada DISKON sd 88RB  juga loh dari Bank favorit kamu Untuk informasi lebih lanjut langsung aja cek di sini  shopeecoidimleksale  Komen SIAP kalau kamu udah siap HOKI di SHOPEE ShopeeID,https://www.instagram.com/p/CK3D0sjh_dB,5352,353,Others
12,4,2,2021,shopee_id,Hai Sobat Shopee Shopee punya tantangan nih buat kamu Gampang banget dong apalagi buat kamu yang pecinta buah  Coba kamu lihat kata acak di atas kirakira kamu udah berhasil menemukan kata buah apa aja nih  Yuk yang udah berhasil langsung aja tulis jawaban kamu SEBANYAKBANYAKNYA ya dikolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CK28z80BC6P,11564,4895,Others
11,4,2,2021,shopee_id, DISKON SKINCARE TERMURAH   Sobat Shopee HARI INI di Shopee ada ElsheSkin Brand Day Dapatkan skincare dari ElsheSkin dengan DISKON sd 90  Belanja juga makin nyaman karena ada Extra Deals Setiap 3 Jam  Exclusive Buy 1 Get 1 Tunggu apa lagi Langsung aja belanja di sini  shopeecoidmbrandday  Komen MAU kalau kamu mau dapetin promo tambahan ShopeeID,https://www.instagram.com/p/CK20y67h_et,4150,164,Others
10,4,2,2021,shopee_id,Yuhuu Sobat Shopee Pasti kamu tau dong sama produk handphone yang sekilas mirip sama buku  Shopee punya tantangan nih buat kamu Coba deh kamu perhatiin kirakira kalau dilihat dari bayangannya benda apakah yang sedang dipegang  Pasti tau dong Yuk langsung aja TAP 2X dan tulis jawaban kamu sebanyakbanyaknya ya di kolom komentar Siapa tau besok Samsung Galaxy Z Fold2nya bisa Shopee jadiin hadiah giveaway buat kamu  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CK2tyANhsL7,15196,17784,giveaway
9,4,2,2021,shopee_id, DISKON SPESIAL CUCI GUDANG   Sobat Shopee HARI INI di 22ShopeeMenSale ada DISKON hingga 90 spesial Cuci Gudang Day  Belanja sekarang juga dan dapatkan produk incaranmu Kamu juga bisa nikmati promo lainnnya seperti GRATIS ONGKIR XTRA Flash Sale RP99 hingga COD Gratis Ongkir RP0  Yuk langsung aja meluncur ke aplikasi Shopee sekarang  shopeecoidmensale  Komen SHOPEE kalau kamu mau dapat DISKON tambahan dari Shopee ShopeeID,https://www.instagram.com/p/CK2kzpth9px,5135,229,Others
16,3,2,2021,shopee_id, SAATNYA KUIS HEBOH SHOPEE   Sobat Shopee sekarang saatnya untuk KuHePee alias Kuis Heboh Shopee  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja ikutan kuis ini dengan menghitung Choki berbaju oranye Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu SEBANYAKBANYAKNYA dengan hashtag KuHePee 4 Periode giveaway berlangsung hingga 5 Februari 2021 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang untuk memenangkan Samsung Galaxy A10s 6 KuHePee akan diumumkan pada tanggal 7 Februari 2021  Yuk langsung aja jawab sebanyakbanyaknya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CK0zKkaBcTI,19921,29396,giveaway
12,3,2,2021,shopee_id, DISKON BANK SPESIAL   Sobat Shopee Buat kamu pengguna Bank BNI CIMB NIAGA CITI dan Mandiri ada yang spesial nih Kamu bisa belanja sepuasnya dan dapatkan DISKON loh dari masingmasing Bank Pasti mau tau kan caranya Langsung aja ke sini  shopeecoidmpromobankspesialmensale22  Komen MAU kalau kamu mau dapetin DISKON tambahan dari Shopee ShopeeID 22ShopeeMenSale,https://www.instagram.com/p/CK0Uyj2BHhv,5416,176,Others
9,3,2,2021,shopee_id,Yuhuu Sobat Shopee Shopee punya pilihan HADIAH menarik nih buat kamu  Kalau kamu disuruh pilih hadiah yang ada di balik Pintu Rezeki di atas kamu mau pilih yang mana nih Pintu Rezeki A yang isinya uang cash atau Pintu Rezeki B yang isinya Samsung Galaxy S21  Yuk langsung aja tentukan pilihan kamu dan tulis di kolom komentar SEBANYAKBANYAKNYA Siapsiap yang beruntung dapat rezeki dari Shopee ya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CK0Glm3Lt1u,16613,15006,Others
19,2,2,2021,shopee_id, PROMO 3 JAM TERAKHIR   Hai Sobat shopee Belum puas belanja Tenang aja mulai pukul 2100  2400 WIB kamu bisa belanja dan nikmati GRATIS ONGKIR RP0 CASHBACK sd 220RB FLASH SALE RP99 serta BIG BRANDS RUSH HOUR hanya di 22ShopeeMenSale  Yuk langsung aja belanja semua produk incaranmu dan nikmati promonya di sini  shopeecoidmensalepeakday   Tulis di kolom komentar apa promo favoritmu ShopeeID,https://www.instagram.com/p/CKygJubByDS,6668,636,Others
14,2,2,2021,shopee_id,Sobat Shopee Siapa nih yang mau kalau bisa dapat hadiah GRATIS dari Shopee  Gampang kok Shopee cuma mau tau dari tiga jenis makanan di atas mana nih yang jadi makanan favorit kamu Nasi Padang ketoprak atau soto ayam Yuk langsung aja TAP 2X dan lihat hadiah apa yang kamu dapat Jangan lupa tulis juga ya hadiahnya di kolom komentar SEBANYAKBANYAKNYA  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CKyERELhu2Q,15007,4137,Others
13,2,2,2021,shopee_id, LUCKY VOUCHER GRATIS ONGKIR   Sobat Shopee masih semangat dong buat belanja di Promo Puncak 22ShopeeMenSale HARI INI   Hanya hari ini kamu bisa dapetin LUCKY VOUCHER Gratis Ongkir Rp0 di Semua Toko lho Ayo pasang pengingatmu sekarang juga karena kesempatanmu tinggal 2x lagi di pukul 1500  1800 WIB Nikmati juga BIG BRANDS RUSH HOUR dengan DISKON sd 85 dari brand kesayanganmu Belanja sebanyakbanyaknya karena spesial hari ini kamu bisa dapatkan 2 token untuk menagkan PS5 dari setiap order Mantap kan Buruan belanja di sini  shopeecoidmensalepeakday   Komen SIAP buat kamu yang udah siap belanja dengan promo menarik ShopeeID,https://www.instagram.com/p/CKx3SyuBRIP,6081,704,Others
12,2,2,2021,shopee_id,Hai Sobat Shopee Udah belanja apa aja nih hari ini  Shopee punya tiga pilihan promo menarik nih buat kamu Kirakira yang mana nih yang jadi pilihan promo favorit kamu CASHBACK FLASH SALE atau GRATIS ONGKIR  Yuk langsung aja tentukan pilihan kamu dan tulis jawaban kamu di kolom komentar SEBANYAKBANYAKNYA Tunggu kejutan dari Shopee ya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CKxv5bGBAMF,5643,1872,Others
11,2,2,2021,shopee_id, CASHBACK LEBIH BESAR   Yuhuu Sobat Shopee Jangan lewatkan untuk nikmati ShopeePayCashbackFestival  Hanya HARI INI kamu bisa nikmati CASHBACK lebih besar dengan Voucher CASHBACK 100 serta Share  dapatkan total Voucher 1M   Mantap banget kan Geser ke kiri untuk informasi lebih lanjut atau langsung aja cek di sini  shopeecoidshopeepaycashbackfestival  Komen MAU kalau kamu mau dapetin CASHBACK 100 ShopeeID,https://www.instagram.com/p/CKxp27GBOMI,4899,436,Others
10,2,2,2021,shopee_id,Sobat Shopee Siapa nih yang hobi banget sama yang namanya AYAM  Sama banget dong apalagi ayam goreng Nah Shopee mau tau dong dari dua jenis ayam goreng di atas kamu tim ayam goreng yang mana sih Ayam goreng tepung atau ayam goreng lengkuas  Yuk kalau gitu langsung aja TAP 2X kalau kamu juga pecinta ayam goreng sejati dan tulis jawaban kamu di kolom komentar SEBANYAKBANYAKNYA  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CKxkirNhaHv,14400,2574,Others
9,2,2,2021,shopee_id, PROMO PUNCAK HARI INI   Yuhuu Sobat Shopee Promo Puncak 22ShopeeMenSale RESMI DIMULAI  Khusus HARI INI kamu bisa belanja dan nikmati berbagai promo menarik Mulai dari BELI BARENG FLASH SALE RP99 serta INGATKAN DISKON  Belanja sepuasnya di Shopee tanpa perlu mikirin kantong kering  Tunggu apa lagi Langsung aja nikmati promonya di sini  shopeecoidmensalepeakday   Komen SHOPEE kalau kamu udah siap dapetin banyak promo hari ini  ShopeeID,https://www.instagram.com/p/CKxbUN9BNDx,5826,512,Others
8,2,2,2021,shopee_id,Yuhuu Sobat Shopee Yuk waktunya kita main CERDAS CERMAT Shopee udah ga sabar nih mau nguji pengetahuan umum lagi ke kamu  Coba kamu baca soal di atas kirakira tari kecak merupakan tarian dari daerah mana ya Hayo pasti tau dong  Langsung aja buktiin kalau memang hebat dan tulis jawaban kamu SEBANYAKBANYAKNYA di kolom komentar Siapsiap yang benar bisa dapat kejutan lho dari Shopee  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CKxX26DhjK2,13966,11079,Others
8,2,2,2021,shopee_id,Hai Sobat Shopee Jangan lewatkan Promo Puncak 22ShopeeMenSale HARI INI  Belanja sepuasnya dengan nikmati berbagai promo menarik Mulai dari GRATIS ONGKIR Rp0 CASHBACK sd 220 hingga FLASH SALE Rp99 Yuk belanja sebanyakbanyaknya karena kamu berkesempatan untuk dapatkan PS5 gratis lho Informasi lebih lanjut cek di sini  shopeecoidmensalepeakday   Komen MEN SALE kalau kamu mau dapetin promo tambahan ShopeeID,https://www.instagram.com/p/CKxUb6Xhgxi,4571,1298,Others
16,1,2,2021,shopee_id, SAATNYA KUIS HEBOH SHOPEE   Sobat Shopee sekarang saatnya untuk KuHePee alias Kuis Heboh Shopee  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja ikutan kuis ini dengan menebak gambar yang tepat pada puzzle di atas Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu SEBANYAKBANYAKNYA dengan hashtag KuHePee 4 Periode giveaway berlangsung hingga 3 Februari 2021 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang untuk memenangkan Realme C11 6 KuHePee akan diumumkan pada tanggal 7 Februari 2021  Yuk langsung aja jawab sebanyakbanyaknya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CKvn7wthUqq,23710,68951,giveaway
14,1,2,2021,shopee_id, PROMO PUNCAK BESOK   Yuhuu Sobat Shopee Jangan lewatkan BESOK akan ada Promo Puncak 22ShopeeMenSale spesial untukmu  Mulai pukul 0000 WIB kamu udah bisa nikmatin GRATIS ONGKIR Rp0 Semua Toko CASHBACK sd 220RB dan FLASH SALE Rp99 Mantap banget kan Jangan lupa pasang pengingatmu dan claim vouchernya sekarang juga Untuk informasi lebih lanjut cek di sini  shopeecoidmensalepeakday  Komen SIAP kalau kamu udah siap belanja dengan banyak promo ShopeeID,https://www.instagram.com/p/CKvdeM9BDWt,6469,672,Others
13,1,2,2021,shopee_id,Sobat Shopee Hayo siapa nih di sini yang masih suka bingung sama citacitanya mau jadi apa Tenang Shopee punya daftar profesi yang cocok nih buat kamu Yuk tentukan profesi yang cocok untuk kamu berdasarkan angka LIKE terakhir  Langsung aja LIKE dan lihat angka terakhir kamu Jangan lupa KOMEN ya profesi apa yang kamu dapat   Gimana udah sesuai belum nih sama impian kamu Apa pun itu yang penting halal ya Sobat Shopee  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CKvUGv_hBvD,20738,1543,Others
11,1,2,2021,shopee_id, PROMO SPESIAL IMLEK   Hai Sobat Shopee Jangan lewatkan mulai tanggal 114 Februari di Shopee ada IMLEK SALE  Makin sejahtera di tahun 2021 karena kamu bisa belanja dan nikmati promo menarik  Mulai daru promo HARGA HOKI 88RIBU FLASH SALE serba 88 serta masih banyak promo menarik lainnya Tunggu apa lagi Langsung aja belanja di sini  shopeecoidimleksale  Komen IMLEK SALE kalau kamu mau dapetin promo tambahan dari Shopee  ShopeeID,https://www.instagram.com/p/CKvIS-Mhp6f,3896,349,Others
10,1,2,2021,shopee_id,Yuhuu Sobat Shopee Biar hari Senin ini kamu lebih semangat Shopee punya pilihan hadiah nih buat kamu  Dari tiga pilihan di atas kamu pilih yang mana nih Samsung Galaxy S21 Samsung Galaxy Tab 7 atau Voucher Shopee 10 juta  Yuk kalau gitu langsung aja tulis pilihan kamu SEBANYAKBANYAKNYA ya di kolom komentar Siapsiap Shopee masih punya banyak kejutan spesial lho buat kamu  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CKu9W3-h8-g,11301,35652,Others
9,1,2,2021,shopee_id, BAYAR TAGIHAN CASHBACK 400RB   Hai Sobat Shopee HARI INI di 22ShopeeMenSale ada PULSA TAGIHAN  HIBURAN DAY Kamu bisa beli pulsa bayar tagihan hingga beli voucher hiburan dan dapatkan CASHBACK hingga 400RB lho  Nikmati juga belanja dengan promo GRATIS ONGKIR XTRA FLASH SALE RP99 hingga COD Gratis Ongkir Rp0 Yuk langsung aja meluncur ke aplikasi Shopee sekarang  shopeecoidmensale  Komen SHOPEE kalau kamu udah siap dapetin CASHBACK 400RB ShopeeID,https://www.instagram.com/p/CKu2e6SBG-C,4622,335,Others
16,31,1,2021,shopee_id,Yuhuu Sobat Shopee Ini yang paling ditunggutunggu Pengumuman pemenang mingguan KuHePee  Berikut nama pemenang dan hadiahnya  1 25 Januari Lengkapi Kata  Hadiah Samsung Galaxy A10s kevinsinaga27  2 25 Januari  District 9 Unlock in Seoul DVD  1 Album In Life  dindfiana99 District 9 Unlock in Seoul Bluray  1 Album In Life sherinwa_ 1 Album In life fikanuril_  3 27 Januari Tebak Ekspresi Choki  Hadiah Realme C11  safriani_ninie  3 29 Januari Remote Yang Tepat  Hadiah Realme C11  hemika_maliqia  Untuk para pemenang akan kami hubungi segera Kami tunggu data kamu paling lambat 7 Februari ya Terima kasih untuk semua yang udah berpartisipasi Buat kamu yang belum beruntung jangan sedih karena masih banyak hadiah menarik yang menunggu kamu ShopeeID,https://www.instagram.com/p/CKtEDzUhPoy,6947,732,Others
12,31,1,2021,shopee_id, 2 HARI LAGI MENUJU PROMO PUNCAK   Yuhuu Sobat Shopee Jangan lewatkan Promo Puncak 22ShopeeMenSale tanggal 2 Februari mulai pukul 0000 WIB  Belanja makin seru karena kamu bisa nikmati promo BELI BARENG beli ber2 bisa lebih murah Mantap kan Langsung aja pasang pengingatmu biar kamu gak kelewatan promo menarik ini Untuk informasi lebih lanjut cek di sini  shopeecoidmensalepeakday  Yuk tulis MANTAP kalau kamu mau dapetin promo tambahan ShopeeID,https://www.instagram.com/p/CKsmRc4Bp9-,6145,643,Others
10,31,1,2021,shopee_id,Yuhuu Sobat Shopee Shopee punya tekateki seputar dunia FASHION nih buat kamu Coba kamu lihat gambar di atas kirakira kamu tau ga apa nama jenis dari outfit keren ini  Shopee kasih clue deh Cluenya adalah 2 warna  Buat kamu yang tau langsung aja lengkapi huruf yang kosong dan tulis di kolom komentar sebanyakbanyaknya   Yuk buat kamu yang cari kebutuhan dan informasi seputar FASHION jangan lupa FOLLOW Instagram shopeefashion_id ya supaya kamu gak kelewatan sama kontenkonten seru dan menarik lainnya  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CKsYfx0hYif,5432,1009,Others
9,31,1,2021,shopee_id, POPOK BAYI CUMA RP99   Yuhuu Sobat Shopee Di 22MomKidsSuperSale HARI INI ada Baby Diapers Sale  Kamu bisa dapatkan popok untuk Si Kecil mulai dari RP99 aja lho Makin lengkap karena ada Gratis Ongkir XTRA juga spesial untukmu Yuk langsung aja belanja dan nikmati promonya di sini  shopeecoidmomkids  Komen MAU kalau kamu dapetin promo tambahan dari Shopee ShopeeID,https://www.instagram.com/p/CKsRsjNBmQ3,4675,289,Others
15,30,1,2021,shopee_id,Hai Sobat Shopee Siapa di sini yang mau kalau bisa dapet hadiah impian dari Shopee  Kali ini Shopee punya 2 pilihan hadiah impian edisi SMART TV Kamu kalau disuruh pilih mau yang A atau B nih  Yuk kalau gitu langsung aja tulis pilihan kamu SEBANYAKBANYAKNYA di kolom komentar Siapsiap yang beruntung bisa dapet kejutan lho dari Shopee  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CKqXnEwBbZ0,16813,21844,Others
14,30,1,2021,shopee_id,Hai Sobat Shopee Hayo siapa di sini penggemar anime Naruto  Di  episode Shopee Hobbies kali ini Shopee ajan melakukan repaint pada Figure Raise Naruto yang karakternya terkenal banget nih Penasaran Yuk langsung aja tonton video lengkapnya di Channel Youtube Shopee Indonesia sekarang juga  shopeecoidhobbiesnaruto  SUBSCRIBE Youtube Shopee Indonesia supaya nggak ketinggalan untuk nonton video menarik lainnya ya  Komen MANTAP kalau kamu udah nonton video ini dan ikutan giveawaynya Siapa tau kesempatan kamu buat menang lebih besar ShopeeID ShopeeHobbies,https://www.instagram.com/p/CKqPPdihZ1b,4046,399,giveaway
12,30,1,2021,shopee_id,Yuhuu Sobat Shopee Khususnya kamu yang udah jadi Moms cantik Shopee mau nanya dong  Kamu kalau buat bikin MPASI lebih pilih pakai alat yang mana nih food processor atau slow cooker Langsung aja pilih dan komen sebanyakbanyaknya ya di kolom komentar   Yuk jangan lupa FOLLOW Instagram shopeemoms_id yaa supaya kamu gak kelewatan sama informasi dan kontenkonten menarik lainnya seputar kebutuhan si Kecil dan Moms  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CKqFXVfBlVU,9507,2413,Others
11,30,1,2021,shopee_id, 3 HARI LAGI MENUJU PROMO PUNCAK   Yuhuu Sobat Shopee Jangan lewatkan Promo Puncak 22ShopeeMenSale tanggal 2 Februari mulai pukul 0000 WIB Pasang pengingatmu sekarang juga karena akan ada FLASH SALE RP99 spesial untukmu Kamu bisa dapatkan Jam tangan Casio JBL Bluetooth Speaker hingga Samsung Galaxy S20 FE serta produk menarik lainnya hanya dengan RP99 aja lho  Menarik banget kan Untuk informasi lebih lanjut cek di sini  shopeecoidmensalepeakday  Yuk tulis di kolom komentar produk apa yang mau kamu dapatkan hanya dengan RP99 saja ShopeeID,https://www.instagram.com/p/CKp6o5Uh-cH,6271,534,Others
10,30,1,2021,shopee_id,Yuhuu Sobat Shopee Udah pada sarapan belum Kalau belum coba deh liat gambar di atas  Shopee punya tiga pilihan sarapannya orang Indonesia banget nih Keliatannya enakenak semua ya Jadi laper  Nah kamu paling suka dan paling sering makan yang mana nih buat dijadiin menu sarapan Yuk langsung aja pilih dan tulis jawaban kamu SEBANYAKBANYAKNYA ya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CKpzx_pBbeo,12001,2823,Others
9,30,1,2021,shopee_id, DISKON SPESIAL HINGGA 90   Hai Sobat Shopee HARI INI di 22ShopeeMenSale ada Perawatan Pria Day  Kamu bisa belanja semua kebutuhanmu dan dapatkan DISKON sd 90 lho Makin lengkap karena kamu juga bisa nikmatin GRATIS ONGKIR XTRA Flash Sale RP99  COD Gratis Ongkir RP0 Buruan belanja dan nikmati promonya di sini  shopeecoidmensale  Komen DISKON kalau kamu mau dapetin DISKON tambahan ShopeeID,https://www.instagram.com/p/CKps5zZhAOQ,4575,158,Others
17,29,1,2021,shopee_id, SAATNYA KUIS HEBOH SHOPEE   Sobat Shopee sekarang saatnya untuk KuHePee alias Kuis Heboh Shopee  Shopee yakin banget kamu pasti mau dong dapetin handphone GRATIS  Yuk langsung aja ikutan kuis ini dengan menemukan REMOTE yang tepat Gampang banget dong  Jangan lupa juga ya untuk memenuhi beberapa syarat sebagai berikut 1 FOLLOW Instagram shopee_id 2 LIKE postingan ini 3 Tulis jawaban kamu SEBANYAKBANYAKNYA dengan hashtag KuHePee 4 Periode giveaway berlangsung hingga 31 Januari 2021 1200 WIB 5 Satu orang akan kami pilih secara acak untuk menjadi pemenang untuk memenangkan Realme C11 6 KuHePee akan diumumkan pada tanggal 31 Januari 2021  Yuk langsung aja jawab sebanyakbanyaknya di kolom komentar  ShopeeID ShopeeDariRumah,https://www.instagram.com/p/CKoARhzhWC-,25369,73368,giveaway
16,29,1,2021,shopee_id, HADIAH GRATIS DARI SHOPEE   Sobat Shopee Mau dapat hadiah GRATIS Yuk langsung aja follow dan ikutan GIVEAWAY spesial dari shopeebarokah shopeeformen shopeekpop shopeebeauty_id shopeemoms_id shopeefashion_id SEKARANG JUGA Ada banyak banget hadiah yang menantimu ShopeeID,https://www.instagram.com/p/CKn4f1dhvHi,7036,740,giveaway
